InvoiceId,ChargePeriodStart,ChargePeriodEnd,ProviderName,ServiceName,ConsumedQuantity,ConsumedUnit,PricingCurrency,PricingCurrencyListUnitPrice,PricingCurrencyContractedUnitPrice,PricingCurrencyEffectiveCost,BillingCurrency,ListCost,EffectiveCost,BillingAccountId,BillingAccountType,SubAccountType,RegionId
AZU-7591,2024-11-11,2024-11-12,Azure,VM,35,Hours,USD,5.98,5.84,204.54,USD,219.41,173.7,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-1212,2024-11-11,2024-11-12,Azure,Blob Storage,81,Hours,USD,0.25,0.23,18.32,USD,21.18,15.95,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-3238,2024-11-11,2024-11-12,Azure,Functions,28,Hours,USD,5.84,4.98,139.31,USD,174.75,144.08,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-5685,2024-11-11,2024-11-12,GCP,Compute Engine,67,Hours,USD,2.18,2.07,138.59,USD,148.87,108.26,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-7563,2024-11-11,2024-11-12,GCP,Cloud Storage,10,Hours,USD,26.67,23.86,238.61,USD,277.66,252.89,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-4526,2024-11-11,2024-11-12,GCP,Cloud Functions,82,Hours,USD,1.37,1.17,96.12,USD,115.74,88.01,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-3658,2024-11-11,2024-11-12,Snowflake,Warehouse,50,Credit,USD,1.54,1.32,65.83,USD,81.96,74.43,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-9714,2024-11-11,2024-11-12,Snowflake,Storage,93,Credit,USD,0.36,0.35,32.61,USD,36.34,31.2,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-4322,2024-11-11,2024-11-12,Databricks,Jobs,10,Credit,USD,29.54,27.9,278.98,USD,299.07,275.25,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-5974,2024-11-11,2024-11-12,Databricks,Clusters,72,Credit,USD,2.88,2.69,193.44,USD,214.49,167.01,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-4868,2024-11-11,2024-11-12,OpenAI,GPT-4 API,72,Credit,USD,4.06,3.68,264.81,USD,301.8,286.53,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-7793,2024-11-11,2024-11-12,OpenAI,Embedding API,72,Credit,USD,2.64,2.43,174.91,USD,196.47,161.36,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-6172,2024-11-12,2024-11-13,AWS,EC2,87,Hours,USD,2.84,2.63,228.52,USD,259.43,209.44,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-1661,2024-11-12,2024-11-13,AWS,S3,24,Hours,USD,3.19,2.97,71.31,USD,81.52,58.33,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-6775,2024-11-12,2024-11-13,AWS,Lambda,84,Hours,USD,2.97,2.74,229.84,USD,260.5,215.67,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-9033,2024-11-12,2024-11-13,Azure,VM,44,Hours,USD,3.4,2.94,129.35,USD,156.7,141.06,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-8210,2024-11-12,2024-11-13,Azure,Blob Storage,14,Hours,USD,1.99,1.89,26.47,USD,28.99,21.41,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-3908,2024-11-12,2024-11-13,Azure,Functions,36,Hours,USD,4.78,4.59,165.25,USD,172.72,163.66,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-4062,2024-11-12,2024-11-13,GCP,Compute Engine,22,Hours,USD,8.39,7.68,168.91,USD,201.44,169.24,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-8717,2024-11-12,2024-11-13,GCP,Cloud Storage,34,Hours,USD,5.08,4.53,153.99,USD,174.95,128.4,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-3623,2024-11-12,2024-11-13,GCP,Cloud Functions,13,Hours,USD,12.56,11.57,150.46,USD,174.98,131.18,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-8493,2024-11-12,2024-11-13,Snowflake,Warehouse,76,Credit,USD,3.84,3.34,253.7,USD,310.34,218.48,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-8253,2024-11-12,2024-11-13,Snowflake,Storage,96,Credit,USD,0.61,0.57,55.16,USD,60.15,55.05,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-9794,2024-11-12,2024-11-13,Databricks,Jobs,36,Credit,USD,2.98,2.71,97.4,USD,113.94,86.22,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-6317,2024-11-12,2024-11-13,Databricks,Clusters,51,Credit,USD,5.59,5.42,276.22,USD,307.97,254.31,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-5871,2024-11-12,2024-11-13,OpenAI,GPT-4 API,10,Credit,USD,2.07,1.82,18.24,USD,22.5,17.05,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-6427,2024-11-12,2024-11-13,OpenAI,Embedding API,73,Credit,USD,2.37,2.02,147.53,USD,189.73,155.74,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-2256,2024-11-13,2024-11-14,AWS,EC2,21,Hours,USD,3.01,2.66,55.8,USD,65.35,61.89,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-5240,2024-11-13,2024-11-14,AWS,S3,40,Hours,USD,2.67,2.33,93.05,USD,109.75,85.84,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-3648,2024-11-13,2024-11-14,AWS,Lambda,21,Hours,USD,5.9,5.64,118.44,USD,126.02,109.92,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-3823,2024-11-13,2024-11-14,Azure,VM,67,Hours,USD,4.09,3.53,236.34,USD,284.71,243.1,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-7366,2024-11-13,2024-11-14,Azure,Blob Storage,57,Hours,USD,1.0,0.95,54.33,USD,60.17,56.28,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-5434,2024-11-13,2024-11-14,Azure,Functions,98,Hours,USD,1.98,1.71,167.49,USD,210.27,199.57,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-4344,2024-11-13,2024-11-14,GCP,Compute Engine,45,Hours,USD,2.02,1.73,77.82,USD,94.72,77.25,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-8625,2024-11-13,2024-11-14,GCP,Cloud Storage,28,Hours,USD,4.33,3.8,106.28,USD,132.12,125.26,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-6156,2024-11-13,2024-11-14,GCP,Cloud Functions,41,Hours,USD,6.94,6.73,275.83,USD,299.53,275.79,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-5889,2024-11-13,2024-11-14,Snowflake,Warehouse,59,Credit,USD,0.36,0.35,20.63,USD,22.25,17.3,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-7602,2024-11-13,2024-11-14,Snowflake,Storage,14,Credit,USD,19.0,17.38,243.29,USD,279.83,252.35,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-2261,2024-11-13,2024-11-14,Databricks,Jobs,53,Credit,USD,2.0,1.79,94.98,USD,107.23,77.74,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-4089,2024-11-13,2024-11-14,Databricks,Clusters,17,Credit,USD,10.25,9.85,167.37,USD,188.06,147.7,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-8844,2024-11-13,2024-11-14,OpenAI,GPT-4 API,24,Credit,USD,1.15,1.09,26.18,USD,29.39,27.75,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-6112,2024-11-13,2024-11-14,OpenAI,Embedding API,48,Credit,USD,4.78,4.49,215.4,USD,250.86,229.69,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-6178,2024-11-14,2024-11-15,AWS,EC2,43,Hours,USD,1.6,1.53,65.63,USD,69.87,55.19,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-1424,2024-11-14,2024-11-15,AWS,S3,65,Hours,USD,4.32,3.98,258.87,USD,291.55,261.29,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-3104,2024-11-14,2024-11-15,AWS,Lambda,24,Hours,USD,4.12,3.54,85.06,USD,99.4,88.24,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-8412,2024-11-14,2024-11-15,Azure,VM,90,Hours,USD,2.69,2.61,235.14,USD,247.86,187.55,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-6048,2024-11-14,2024-11-15,Azure,Blob Storage,51,Hours,USD,3.3,2.95,150.4,USD,180.17,149.59,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-1082,2024-11-14,2024-11-15,Azure,Functions,47,Hours,USD,0.91,0.85,40.06,USD,46.06,35.12,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-1448,2024-11-14,2024-11-15,GCP,Compute Engine,44,Hours,USD,4.33,3.94,173.5,USD,201.48,154.01,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-9286,2024-11-14,2024-11-15,GCP,Cloud Storage,19,Hours,USD,12.81,11.22,213.25,USD,259.11,217.9,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-4302,2024-11-14,2024-11-15,GCP,Cloud Functions,65,Hours,USD,4.2,3.68,239.44,USD,298.71,257.07,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-7835,2024-11-14,2024-11-15,Snowflake,Warehouse,31,Credit,USD,7.5,7.29,226.08,USD,249.4,197.39,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-5317,2024-11-14,2024-11-15,Snowflake,Storage,20,Credit,USD,7.69,6.54,130.75,USD,155.09,119.24,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-8893,2024-11-14,2024-11-15,Databricks,Jobs,72,Credit,USD,1.39,1.28,91.96,USD,103.9,83.31,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-1265,2024-11-14,2024-11-15,Databricks,Clusters,24,Credit,USD,4.75,4.48,107.42,USD,118.9,99.1,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-3750,2024-11-14,2024-11-15,OpenAI,GPT-4 API,62,Credit,USD,0.57,0.53,32.87,USD,37.22,27.39,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-3235,2024-11-14,2024-11-15,OpenAI,Embedding API,87,Credit,USD,2.78,2.54,220.83,USD,244.11,189.52,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-6734,2024-11-15,2024-11-16,AWS,EC2,42,Hours,USD,5.27,5.12,215.09,USD,231.57,178.85,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-2367,2024-11-15,2024-11-16,AWS,S3,64,Hours,USD,4.54,4.37,279.9,USD,291.64,260.52,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-1286,2024-11-15,2024-11-16,AWS,Lambda,82,Hours,USD,1.96,1.76,144.43,USD,161.89,135.98,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-8034,2024-11-15,2024-11-16,Azure,VM,61,Hours,USD,4.64,4.44,270.57,USD,302.42,281.06,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-8731,2024-11-15,2024-11-16,Azure,Blob Storage,85,Hours,USD,1.5,1.4,118.92,USD,132.2,105.02,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-2045,2024-11-15,2024-11-16,Azure,Functions,64,Hours,USD,1.21,1.07,68.35,USD,82.15,76.43,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-4206,2024-11-15,2024-11-16,GCP,Compute Engine,21,Hours,USD,3.46,3.32,69.76,USD,77.7,61.43,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-9796,2024-11-15,2024-11-16,GCP,Cloud Storage,47,Hours,USD,5.45,5.14,241.6,USD,273.65,195.99,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-5615,2024-11-15,2024-11-16,GCP,Cloud Functions,81,Hours,USD,1.82,1.58,127.94,USD,158.75,141.16,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-9627,2024-11-15,2024-11-16,Snowflake,Warehouse,62,Credit,USD,3.79,3.65,226.09,USD,253.53,189.39,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-1717,2024-11-15,2024-11-16,Snowflake,Storage,80,Credit,USD,1.66,1.56,124.84,USD,138.73,119.77,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-7495,2024-11-15,2024-11-16,Databricks,Jobs,15,Credit,USD,9.4,8.71,130.63,USD,152.11,115.76,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-4072,2024-11-15,2024-11-16,Databricks,Clusters,23,Credit,USD,3.9,3.66,84.21,USD,96.54,74.48,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-6252,2024-11-15,2024-11-16,OpenAI,GPT-4 API,83,Credit,USD,2.3,2.14,177.28,USD,194.44,140.33,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-8893,2024-11-15,2024-11-16,OpenAI,Embedding API,24,Credit,USD,12.1,11.68,280.43,USD,292.08,220.37,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-1056,2024-11-16,2024-11-17,AWS,EC2,83,Hours,USD,1.69,1.46,121.32,USD,143.37,103.54,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-2317,2024-11-16,2024-11-17,AWS,S3,26,Hours,USD,9.1,7.96,206.97,USD,252.66,201.06,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-1915,2024-11-16,2024-11-17,AWS,Lambda,19,Hours,USD,2.29,1.99,37.86,USD,45.91,43.13,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-3179,2024-11-16,2024-11-17,Azure,VM,26,Hours,USD,11.45,11.18,290.56,USD,319.25,225.29,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-7818,2024-11-16,2024-11-17,Azure,Blob Storage,69,Hours,USD,3.43,3.29,226.88,USD,259.38,239.13,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-6136,2024-11-16,2024-11-17,Azure,Functions,49,Hours,USD,0.66,0.59,28.96,USD,34.98,25.37,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-9885,2024-11-16,2024-11-17,GCP,Compute Engine,72,Hours,USD,1.64,1.54,110.79,USD,123.94,89.17,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-6086,2024-11-16,2024-11-17,GCP,Cloud Storage,47,Hours,USD,1.05,0.93,43.5,USD,53.71,43.77,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-5894,2024-11-16,2024-11-17,GCP,Cloud Functions,69,Hours,USD,1.37,1.2,82.79,USD,98.9,89.32,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-1141,2024-11-16,2024-11-17,Snowflake,Warehouse,45,Credit,USD,2.6,2.37,106.55,USD,124.3,87.52,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-2801,2024-11-16,2024-11-17,Snowflake,Storage,44,Credit,USD,6.0,5.32,234.09,USD,277.82,229.05,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-6513,2024-11-16,2024-11-17,Databricks,Jobs,84,Credit,USD,2.28,2.03,170.45,USD,198.4,171.97,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-4837,2024-11-16,2024-11-17,Databricks,Clusters,23,Credit,USD,4.23,3.81,87.57,USD,104.86,91.71,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-3028,2024-11-16,2024-11-17,OpenAI,GPT-4 API,41,Credit,USD,3.41,3.13,128.25,USD,143.01,122.57,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-2873,2024-11-16,2024-11-17,OpenAI,Embedding API,100,Credit,USD,2.15,1.89,188.76,USD,221.65,198.98,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-7928,2024-11-17,2024-11-18,AWS,EC2,34,Hours,USD,7.6,6.75,229.58,USD,281.2,206.95,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-2388,2024-11-17,2024-11-18,AWS,S3,34,Hours,USD,5.81,5.38,183.08,USD,203.49,172.07,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-4649,2024-11-17,2024-11-18,AWS,Lambda,53,Hours,USD,4.94,4.28,226.61,USD,281.91,240.88,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-4610,2024-11-17,2024-11-18,Azure,VM,52,Hours,USD,3.44,3.06,159.35,USD,184.21,143.87,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-4755,2024-11-17,2024-11-18,Azure,Blob Storage,61,Hours,USD,2.14,1.89,115.5,USD,132.09,99.61,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-1307,2024-11-17,2024-11-18,Azure,Functions,53,Hours,USD,1.22,1.06,56.09,USD,64.87,53.72,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-8433,2024-11-17,2024-11-18,GCP,Compute Engine,10,Hours,USD,12.68,12.09,120.89,USD,134.08,116.47,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-7307,2024-11-17,2024-11-18,GCP,Cloud Storage,39,Hours,USD,7.53,7.0,273.08,USD,302.4,237.74,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-4904,2024-11-17,2024-11-18,GCP,Cloud Functions,50,Hours,USD,4.42,4.32,215.98,USD,240.24,183.19,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-9700,2024-11-17,2024-11-18,Snowflake,Warehouse,65,Credit,USD,2.2,1.91,124.39,USD,144.08,125.85,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-9127,2024-11-17,2024-11-18,Snowflake,Storage,13,Credit,USD,13.68,12.56,163.31,USD,192.42,140.8,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-9333,2024-11-17,2024-11-18,Databricks,Jobs,43,Credit,USD,1.27,1.17,50.3,USD,58.44,43.87,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-5329,2024-11-17,2024-11-18,Databricks,Clusters,64,Credit,USD,1.52,1.34,85.81,USD,102.16,82.64,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-2481,2024-11-17,2024-11-18,OpenAI,GPT-4 API,48,Credit,USD,3.13,2.67,128.39,USD,163.94,117.95,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-1598,2024-11-17,2024-11-18,OpenAI,Embedding API,58,Credit,USD,4.24,3.9,226.09,USD,255.52,224.13,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-1735,2024-11-18,2024-11-19,AWS,EC2,37,Hours,USD,3.34,3.07,113.43,USD,127.71,114.05,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-4376,2024-11-18,2024-11-19,AWS,S3,17,Hours,USD,10.23,9.51,161.73,USD,187.33,134.45,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-5827,2024-11-18,2024-11-19,AWS,Lambda,65,Hours,USD,3.94,3.77,244.95,USD,263.75,202.78,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-2684,2024-11-18,2024-11-19,Azure,VM,35,Hours,USD,7.62,6.57,229.79,USD,269.82,237.84,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-6043,2024-11-18,2024-11-19,Azure,Blob Storage,17,Hours,USD,12.2,11.78,200.29,USD,217.47,161.02,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-2861,2024-11-18,2024-11-19,Azure,Functions,10,Hours,USD,23.7,21.18,211.8,USD,250.67,218.43,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-4427,2024-11-18,2024-11-19,GCP,Compute Engine,24,Hours,USD,6.02,5.88,141.13,USD,149.9,131.17,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-1692,2024-11-18,2024-11-19,GCP,Cloud Storage,34,Hours,USD,8.64,8.04,273.22,USD,303.28,287.87,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-7440,2024-11-18,2024-11-19,GCP,Cloud Functions,35,Hours,USD,4.21,3.96,138.6,USD,157.65,141.31,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-7314,2024-11-18,2024-11-19,Snowflake,Warehouse,29,Credit,USD,5.12,4.92,142.69,USD,159.4,118.01,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-3926,2024-11-18,2024-11-19,Snowflake,Storage,33,Credit,USD,1.93,1.69,55.93,USD,67.56,47.58,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-7635,2024-11-18,2024-11-19,Databricks,Jobs,95,Credit,USD,1.31,1.26,119.32,USD,125.54,93.98,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-8029,2024-11-18,2024-11-19,Databricks,Clusters,19,Credit,USD,15.74,14.6,277.31,USD,303.09,224.74,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-9475,2024-11-18,2024-11-19,OpenAI,GPT-4 API,67,Credit,USD,3.19,3.04,203.43,USD,220.82,185.04,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-7575,2024-11-18,2024-11-19,OpenAI,Embedding API,70,Credit,USD,2.39,2.13,149.37,USD,174.96,123.68,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-4666,2024-11-19,2024-11-20,AWS,EC2,25,Hours,USD,2.13,1.81,45.18,USD,53.83,48.14,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-2582,2024-11-19,2024-11-20,AWS,S3,44,Hours,USD,3.24,2.9,127.68,USD,153.18,135.66,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-8917,2024-11-19,2024-11-20,AWS,Lambda,82,Hours,USD,2.0,1.88,154.31,USD,169.34,136.93,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-6341,2024-11-19,2024-11-20,Azure,VM,89,Hours,USD,1.7,1.53,136.01,USD,163.73,154.66,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-4779,2024-11-19,2024-11-20,Azure,Blob Storage,72,Hours,USD,1.5,1.4,100.63,USD,116.43,96.68,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-4581,2024-11-19,2024-11-20,Azure,Functions,71,Hours,USD,2.97,2.81,199.38,USD,225.88,165.13,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-8036,2024-11-19,2024-11-20,GCP,Compute Engine,16,Hours,USD,18.34,16.08,257.33,USD,310.23,252.67,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-9589,2024-11-19,2024-11-20,GCP,Cloud Storage,92,Hours,USD,1.76,1.55,142.84,USD,170.38,159.81,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-9458,2024-11-19,2024-11-20,GCP,Cloud Functions,16,Hours,USD,18.57,16.82,269.04,USD,322.5,300.41,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-3160,2024-11-19,2024-11-20,Snowflake,Warehouse,54,Credit,USD,0.75,0.69,37.05,USD,40.68,32.78,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-3122,2024-11-19,2024-11-20,Snowflake,Storage,62,Credit,USD,4.57,4.18,259.0,USD,291.63,218.26,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-2578,2024-11-19,2024-11-20,Databricks,Jobs,40,Credit,USD,6.55,5.71,228.45,USD,287.0,242.28,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-4019,2024-11-19,2024-11-20,Databricks,Clusters,62,Credit,USD,3.05,2.97,184.38,USD,189.97,151.29,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-7022,2024-11-19,2024-11-20,OpenAI,GPT-4 API,20,Credit,USD,6.92,6.39,127.8,USD,144.45,125.64,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-2454,2024-11-19,2024-11-20,OpenAI,Embedding API,11,Credit,USD,9.09,8.34,91.79,USD,107.49,85.81,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-5251,2024-11-20,2024-11-21,AWS,EC2,43,Hours,USD,5.9,5.16,221.88,USD,275.04,254.48,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-6421,2024-11-20,2024-11-21,AWS,S3,10,Hours,USD,5.19,4.51,45.08,USD,53.15,38.1,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-6477,2024-11-20,2024-11-21,AWS,Lambda,64,Hours,USD,2.49,2.33,148.94,USD,161.62,134.1,AW-Account,Payer Account,Subscription,AWS-us-east-1
AZU-5970,2024-11-20,2024-11-21,Azure,VM,86,Hours,USD,1.47,1.42,122.38,USD,136.6,109.86,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-4855,2024-11-20,2024-11-21,Azure,Blob Storage,29,Hours,USD,9.38,8.94,259.28,USD,286.45,257.57,Az-Account,Billing Account,Subscription,Azure-us-east-1
AZU-6617,2024-11-20,2024-11-21,Azure,Functions,24,Hours,USD,11.35,9.9,237.5,USD,288.3,206.64,Az-Account,Billing Account,Subscription,Azure-us-east-1
GCP-5692,2024-11-20,2024-11-21,GCP,Compute Engine,97,Hours,USD,1.6,1.39,135.31,USD,170.42,147.27,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-1946,2024-11-20,2024-11-21,GCP,Cloud Storage,64,Hours,USD,3.82,3.33,213.03,USD,268.85,225.63,GC-Account,Billing Account,Project,GCP-us-east-1
GCP-4057,2024-11-20,2024-11-21,GCP,Cloud Functions,69,Hours,USD,0.32,0.29,19.8,USD,22.45,17.29,GC-Account,Billing Account,Project,GCP-us-east-1
SNO-2102,2024-11-20,2024-11-21,Snowflake,Warehouse,31,Credit,USD,2.85,2.65,82.06,USD,96.56,87.75,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
SNO-5406,2024-11-20,2024-11-21,Snowflake,Storage,99,Credit,USD,2.95,2.61,258.18,USD,318.77,278.63,Sn-Account,Billing Account,Subscription,Snowflake-us-east-1
DAT-8524,2024-11-20,2024-11-21,Databricks,Jobs,42,Credit,USD,5.61,5.22,219.15,USD,257.48,197.0,Da-Account,Billing Account,Subscription,Databricks-us-east-1
DAT-4877,2024-11-20,2024-11-21,Databricks,Clusters,62,Credit,USD,0.63,0.56,34.45,USD,39.71,31.43,Da-Account,Billing Account,Subscription,Databricks-us-east-1
OPE-2612,2024-11-20,2024-11-21,OpenAI,GPT-4 API,46,Credit,USD,2.84,2.46,113.08,USD,133.2,114.31,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
OPE-2103,2024-11-20,2024-11-21,OpenAI,Embedding API,13,Credit,USD,12.15,10.53,136.91,USD,166.58,132.09,Op-Account,Billing Account,Subscription,OpenAI-us-east-1
AWS-4707,2024-11-21,2024-11-22,AWS,EC2,99,Hours,USD,2.21,2.14,211.76,USD,238.35,186.49,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-2443,2024-11-21,2024-11-22,AWS,S3,79,Hours,USD,2.7,2.42,191.33,USD,234.68,201.0,AW-Account,Payer Account,Subscription,AWS-us-east-1
AWS-1496,2024-11-21,2024-11-22,AWS,Lambda,48,Hours,USD,6.02,5.25,252.18,USD,316.83,290.55,AW-Account,Payer Account,Subscription,AWS-us-east-1
